dataset,model,mode,alpha,repeat_index,coverage,interval_size,ece
E-c,Emollama-chat-7b,global,0.4,4,0.6380368098159509,3.5751533742331287,0.03803680981595092
E-c,Emollama-chat-7b,global,0.5,4,0.5398773006134969,2.8251533742331287,0.039877300613496924
E-c,Emollama-chat-7b,global,0.6,4,0.44171779141104295,2.214723926380368,0.041717791411042926
E-c,Emollama-chat-7b,global,0.7,4,0.30828220858895705,1.696319018404908,0.008282208588957007
E-c,Emollama-chat-7b,global,0.8,4,0.20245398773006135,1.3496932515337423,0.002453987730061391
E-c,Emollama-chat-7b,global,0.9,4,0.12116564417177914,1.0552147239263803,0.021165644171779158
E-c,Emollama-chat-7b,global,0.1,5,0.8953846153846153,6.766153846153846,0.004615384615384688
E-c,Emollama-chat-7b,global,0.2,5,0.7907692307692308,4.978461538461539,0.009230769230769265
E-c,Emollama-chat-7b,global,0.3,5,0.6923076923076923,3.84,0.007692307692307665
E-c,Emollama-chat-7b,global,0.4,5,0.5923076923076923,3.1184615384615384,0.007692307692307665
E-c,Emollama-chat-7b,global,0.5,5,0.4938461538461538,2.4753846153846153,0.006153846153846176
E-c,Emollama-chat-7b,global,0.6,5,0.3953846153846154,2.0507692307692307,0.004615384615384632
E-c,Emollama-chat-7b,global,0.7,5,0.30923076923076925,1.6415384615384616,0.009230769230769209
E-c,Emollama-chat-7b,global,0.8,5,0.18769230769230769,1.2907692307692307,0.01230769230769227
E-c,Emollama-chat-7b,global,0.9,5,0.11076923076923077,1.0523076923076924,0.010769230769230795
E-c,Emollama-chat-7b,global,0.1,6,0.9320987654320988,7.825617283950617,0.032098765432098775
E-c,Emollama-chat-7b,global,0.2,6,0.845679012345679,5.643518518518518,0.04567901234567895
E-c,Emollama-chat-7b,global,0.3,6,0.7777777777777778,4.583333333333333,0.07777777777777783
E-c,Emollama-chat-7b,global,0.4,6,0.6450617283950617,3.3996913580246915,0.04506172839506173
E-c,Emollama-chat-7b,global,0.5,6,0.5246913580246914,2.6203703703703702,0.024691358024691357
E-c,Emollama-chat-7b,global,0.6,6,0.4228395061728395,2.1126543209876543,0.022839506172839474
E-c,Emollama-chat-7b,global,0.7,6,0.32253086419753085,1.6697530864197532,0.02253086419753081
E-c,Emollama-chat-7b,global,0.8,6,0.21141975308641975,1.3055555555555556,0.011419753086419793
E-c,Emollama-chat-7b,global,0.9,6,0.12191358024691358,1.0802469135802468,0.021913580246913603
E-c,Emollama-chat-7b,global,0.1,7,0.9075500770416025,7.5423728813559325,0.007550077041602488
E-c,Emollama-chat-7b,global,0.2,7,0.8073959938366718,5.590138674884438,0.007395993836671777
E-c,Emollama-chat-7b,global,0.3,7,0.7226502311248074,4.228043143297381,0.022650231124807463
E-c,Emollama-chat-7b,global,0.4,7,0.6209553158705701,3.3805855161787366,0.02095531587057009
E-c,Emollama-chat-7b,global,0.5,7,0.522342064714946,2.5978428351309706,0.02234206471494604
E-c,Emollama-chat-7b,global,0.6,7,0.43143297380585516,2.130970724191063,0.031432973805855136
E-c,Emollama-chat-7b,global,0.7,7,0.3066255778120185,1.6687211093990755,0.006625577812018446
E-c,Emollama-chat-7b,global,0.8,7,0.23266563944530047,1.4345146379044684,0.032665639445300515
E-c,Emollama-chat-7b,global,0.9,7,0.1510015408320493,1.1140215716486903,0.05100154083204933
E-c,Emollama-chat-7b,global,0.1,8,0.9106317411402157,7.539291217257319,0.0106317411402157
E-c,Emollama-chat-7b,global,0.2,8,0.8166409861325116,5.560862865947612,0.016640986132511526
E-c,Emollama-chat-7b,global,0.3,8,0.7211093990755008,4.3189522342064715,0.0211093990755008
E-c,Emollama-chat-7b,global,0.4,8,0.5901386748844376,3.1987673343605545,0.00986132511556237
E-c,Emollama-chat-7b,global,0.5,8,0.4930662557781202,2.5454545454545454,0.006933744221879812
E-c,Emollama-chat-7b,global,0.6,8,0.40215716486902925,2.0770416024653313,0.0021571648690292267
E-c,Emollama-chat-7b,global,0.7,8,0.29583975346687214,1.654853620955316,0.004160246533127909
E-c,Emollama-chat-7b,global,0.8,8,0.21879815100154082,1.411402157164869,0.018798151001540864
E-c,Emollama-chat-7b,global,0.9,8,0.11248073959938366,1.0647149460708782,0.012480739599383686
E-c,Emollama-chat-7b,global,0.1,9,0.9243827160493827,7.83641975308642,0.02438271604938269
E-c,Emollama-chat-7b,global,0.2,9,0.8271604938271605,5.484567901234568,0.02716049382716046
E-c,Emollama-chat-7b,global,0.3,9,0.7191358024691358,4.166666666666667,0.01913580246913582
E-c,Emollama-chat-7b,global,0.4,9,0.6435185185185185,3.3996913580246915,0.04351851851851851
E-c,Emollama-chat-7b,global,0.5,9,0.5524691358024691,2.763888888888889,0.05246913580246915
E-c,Emollama-chat-7b,global,0.6,9,0.4382716049382716,2.1589506172839505,0.038271604938271586
E-c,Emollama-chat-7b,global,0.7,9,0.32407407407407407,1.7083333333333333,0.024074074074074026
E-c,Emollama-chat-7b,global,0.8,9,0.20679012345679013,1.3364197530864197,0.00679012345679017
E-c,Emollama-chat-7b,global,0.9,9,0.125,1.0787037037037037,0.025000000000000022
E-c,Emollama-chat-7b,hybrid,0.1,0,0.9155145929339478,7.599078341013825,0.015514592933947746
E-c,Emollama-chat-7b,hybrid,0.2,0,0.8433179723502304,5.912442396313364,0.04331797235023038
E-c,Emollama-chat-7b,hybrid,0.3,0,0.738863287250384,4.757296466973886,0.038863287250384015
E-c,Emollama-chat-7b,hybrid,0.4,0,0.6497695852534562,3.774193548387097,0.049769585253456206
E-c,Emollama-chat-7b,hybrid,0.5,0,0.5745007680491552,3.0937019969278032,0.07450076804915517
E-c,Emollama-chat-7b,hybrid,0.6,0,0.4792626728110599,2.554531490015361,0.07926267281105986
E-c,Emollama-chat-7b,hybrid,0.7,0,0.39938556067588327,2.162826420890937,0.09938556067588322
E-c,Emollama-chat-7b,hybrid,0.8,0,0.2304147465437788,1.6236559139784945,0.030414746543778848
E-c,Emollama-chat-7b,hybrid,0.9,0,0.15668202764976957,1.250384024577573,0.056682027649769595
E-c,Emollama-chat-7b,hybrid,0.1,1,0.9324116743471582,7.771121351766513,0.03241167434715819
E-c,Emollama-chat-7b,hybrid,0.2,1,0.8356374807987711,5.798771121351766,0.03563748079877105
E-c,Emollama-chat-7b,hybrid,0.3,1,0.7557603686635944,4.643625192012289,0.05576036866359446
E-c,Emollama-chat-7b,hybrid,0.4,1,0.6620583717357911,3.7004608294930876,0.062058371735791096
E-c,Emollama-chat-7b,hybrid,0.5,1,0.5883256528417818,3.0952380952380953,0.08832565284178184
E-c,Emollama-chat-7b,hybrid,0.6,1,0.49923195084485406,2.58678955453149,0.09923195084485403
E-c,Emollama-chat-7b,hybrid,0.7,1,0.41781874039938555,2.164362519201229,0.1178187403993855
E-c,Emollama-chat-7b,hybrid,0.8,1,0.2626728110599078,1.6605222734254992,0.06267281105990785
E-c,Emollama-chat-7b,hybrid,0.9,1,0.17972350230414746,1.2764976958525345,0.07972350230414749
E-c,Emollama-chat-7b,hybrid,0.1,2,0.9294478527607362,8.274539877300613,0.029447852760736137
E-c,Emollama-chat-7b,hybrid,0.2,2,0.848159509202454,6.085889570552148,0.04815950920245393
E-c,Emollama-chat-7b,hybrid,0.3,2,0.7684049079754601,4.894171779141105,0.06840490797546017
E-c,Emollama-chat-7b,hybrid,0.4,2,0.6595092024539877,3.911042944785276,0.05950920245398772
E-c,Emollama-chat-7b,hybrid,0.5,2,0.5521472392638037,3.1012269938650308,0.05214723926380371
E-c,Emollama-chat-7b,hybrid,0.6,2,0.4785276073619632,2.5782208588957056,0.07852760736196318
E-c,Emollama-chat-7b,hybrid,0.7,2,0.38650306748466257,2.1395705521472395,0.08650306748466252
E-c,Emollama-chat-7b,hybrid,0.8,2,0.2361963190184049,1.5950920245398772,0.03619631901840495
E-c,Emollama-chat-7b,hybrid,0.9,2,0.1196319018404908,1.2085889570552146,0.019631901840490823
E-c,Emollama-chat-7b,hybrid,0.1,3,0.9109062980030722,8.00768049155146,0.01090629800307219
E-c,Emollama-chat-7b,hybrid,0.2,3,0.8141321044546851,5.9201228878648235,0.014132104454685046
E-c,Emollama-chat-7b,hybrid,0.3,3,0.7450076804915514,4.763440860215054,0.04500768049155146
E-c,Emollama-chat-7b,hybrid,0.4,3,0.65284178187404,3.8294930875576036,0.052841781874039984
E-c,Emollama-chat-7b,hybrid,0.5,3,0.576036866359447,3.250384024577573,0.07603686635944695
E-c,Emollama-chat-7b,hybrid,0.6,3,0.4930875576036866,2.7112135176651306,0.09308755760368659
E-c,Emollama-chat-7b,hybrid,0.7,3,0.3640552995391705,2.1351766513056836,0.06405529953917044
E-c,Emollama-chat-7b,hybrid,0.8,3,0.21351766513056836,1.6129032258064515,0.013517665130568401
E-c,Emollama-chat-7b,hybrid,0.9,3,0.11367127496159754,1.1490015360983103,0.013671274961597563
E-c,Emollama-chat-7b,hybrid,0.1,4,0.9386503067484663,8.28834355828221,0.03865030674846626
E-c,Emollama-chat-7b,hybrid,0.2,4,0.8512269938650306,6.03680981595092,0.0512269938650306
E-c,Emollama-chat-7b,hybrid,0.3,4,0.7714723926380368,4.993865030674846,0.07147239263803684
E-c,Emollama-chat-7b,hybrid,0.4,4,0.6978527607361963,4.193251533742331,0.09785276073619631
E-c,Emollama-chat-7b,hybrid,0.5,4,0.6134969325153374,3.4708588957055215,0.11349693251533743
E-c,Emollama-chat-7b,hybrid,0.6,4,0.49846625766871167,2.8006134969325154,0.09846625766871164
E-c,Emollama-chat-7b,hybrid,0.7,4,0.37576687116564417,2.2561349693251533,0.07576687116564412
E-c,Emollama-chat-7b,hybrid,0.8,4,0.24539877300613497,1.6625766871165644,0.04539877300613501
E-c,Emollama-chat-7b,hybrid,0.9,4,0.15644171779141106,1.2484662576687116,0.05644171779141108
E-c,Emollama-chat-7b,hybrid,0.1,5,0.9246153846153846,7.515384615384615,0.024615384615384595
E-c,Emollama-chat-7b,hybrid,0.2,5,0.8307692307692308,5.752307692307692,0.03076923076923077
E-c,Emollama-chat-7b,hybrid,0.3,5,0.7307692307692307,4.435384615384615,0.03076923076923077
E-c,Emollama-chat-7b,hybrid,0.4,5,0.6446153846153846,3.6046153846153848,0.04461538461538461
E-c,Emollama-chat-7b,hybrid,0.5,5,0.5507692307692308,3.0,0.05076923076923079
E-c,Emollama-chat-7b,hybrid,0.6,5,0.44,2.5246153846153847,0.03999999999999998
E-c,Emollama-chat-7b,hybrid,0.7,5,0.3569230769230769,2.103076923076923,0.056923076923076854
E-c,Emollama-chat-7b,hybrid,0.8,5,0.23076923076923078,1.62,0.030769230769230826
E-c,Emollama-chat-7b,hybrid,0.9,5,0.14923076923076922,1.22,0.049230769230769245
E-c,Emollama-chat-7b,hybrid,0.1,6,0.9521604938271605,8.141975308641975,0.05216049382716048
E-c,Emollama-chat-7b,hybrid,0.2,6,0.8827160493827161,6.396604938271605,0.08271604938271604
E-c,Emollama-chat-7b,hybrid,0.3,6,0.8333333333333334,5.290123456790123,0.13333333333333341
E-c,Emollama-chat-7b,hybrid,0.4,6,0.7160493827160493,4.087962962962963,0.11604938271604937
E-c,Emollama-chat-7b,hybrid,0.5,6,0.6033950617283951,3.2299382716049383,0.10339506172839508
E-c,Emollama-chat-7b,hybrid,0.6,6,0.5169753086419753,2.7175925925925926,0.11697530864197525
E-c,Emollama-chat-7b,hybrid,0.7,6,0.3950617283950617,2.185185185185185,0.09506172839506166
E-c,Emollama-chat-7b,hybrid,0.8,6,0.22993827160493827,1.5771604938271604,0.02993827160493831
E-c,Emollama-chat-7b,hybrid,0.9,6,0.16203703703703703,1.2253086419753085,0.06203703703703706
E-c,Emollama-chat-7b,hybrid,0.1,7,0.9306625577812019,8.328197226502311,0.03066255778120186
E-c,Emollama-chat-7b,hybrid,0.2,7,0.8443759630200308,6.11402157164869,0.04437596302003077
E-c,Emollama-chat-7b,hybrid,0.3,7,0.7565485362095532,4.955315870570108,0.056548536209553246
E-c,Emollama-chat-7b,hybrid,0.4,7,0.6795069337442219,3.913713405238829,0.07950693374422191
E-c,Emollama-chat-7b,hybrid,0.5,7,0.5855161787365177,3.1171032357473036,0.08551617873651773
E-c,Emollama-chat-7b,hybrid,0.6,7,0.49768875192604006,2.633281972265023,0.09768875192604004
E-c,Emollama-chat-7b,hybrid,0.7,7,0.36363636363636365,2.140215716486903,0.0636363636363636
E-c,Emollama-chat-7b,hybrid,0.8,7,0.26348228043143296,1.7534668721109399,0.063482280431433
E-c,Emollama-chat-7b,hybrid,0.9,7,0.1633281972265023,1.2696456086286594,0.06332819722650232
E-c,Emollama-chat-7b,hybrid,0.1,8,0.9337442218798151,8.244992295839754,0.03374422187981507
E-c,Emollama-chat-7b,hybrid,0.2,8,0.8443759630200308,6.064714946070878,0.04437596302003077
E-c,Emollama-chat-7b,hybrid,0.3,8,0.7642526964560863,4.85362095531587,0.06425269645608633
E-c,Emollama-chat-7b,hybrid,0.4,8,0.6471494607087828,3.8243451463790445,0.04714946070878279
E-c,Emollama-chat-7b,hybrid,0.5,8,0.559322033898305,3.1016949152542375,0.05932203389830504
E-c,Emollama-chat-7b,hybrid,0.6,8,0.46687211093990755,2.5808936825885977,0.06687211093990753
E-c,Emollama-chat-7b,hybrid,0.7,8,0.362095531587057,2.1664098613251155,0.06209553158705694
E-c,Emollama-chat-7b,hybrid,0.8,8,0.2665639445300462,1.761171032357473,0.06656394453004627
E-c,Emollama-chat-7b,hybrid,0.9,8,0.14946070878274267,1.2573189522342065,0.049460708782742696
E-c,Emollama-chat-7b,hybrid,0.1,9,0.9475308641975309,8.506172839506172,0.04753086419753083
E-c,Emollama-chat-7b,hybrid,0.2,9,0.8657407407407407,6.075617283950617,0.06574074074074066
E-c,Emollama-chat-7b,hybrid,0.3,9,0.7654320987654321,4.7484567901234565,0.0654320987654321
E-c,Emollama-chat-7b,hybrid,0.4,9,0.6944444444444444,3.984567901234568,0.09444444444444444
E-c,Emollama-chat-7b,hybrid,0.5,9,0.6033950617283951,3.197530864197531,0.10339506172839508
E-c,Emollama-chat-7b,hybrid,0.6,9,0.5,2.6728395061728394,0.09999999999999998
E-c,Emollama-chat-7b,hybrid,0.7,9,0.3873456790123457,2.138888888888889,0.08734567901234563
E-c,Emollama-chat-7b,hybrid,0.8,9,0.24382716049382716,1.6635802469135803,0.043827160493827205
E-c,Emollama-chat-7b,hybrid,0.9,9,0.15895061728395063,1.2191358024691359,0.05895061728395065
E-c,Emollama-chat-7b,mondrian,0.1,0,0.9278033794162827,7.912442396313364,0.027803379416282636
E-c,Emollama-chat-7b,mondrian,0.2,0,0.8571428571428571,6.311827956989247,0.05714285714285705
E-c,Emollama-chat-7b,mondrian,0.3,0,0.7695852534562212,5.21505376344086,0.06958525345622124
E-c,Emollama-chat-7b,mondrian,0.4,0,0.6774193548387096,4.287250384024578,0.07741935483870965
E-c,Emollama-chat-7b,mondrian,0.5,0,0.5975422427035331,3.6282642089093704,0.09754224270353307
E-c,Emollama-chat-7b,mondrian,0.6,0,0.5069124423963134,2.9692780337941627,0.10691244239631337
E-c,Emollama-chat-7b,mondrian,0.7,0,0.41935483870967744,2.4086021505376345,0.11935483870967739
E-c,Emollama-chat-7b,mondrian,0.8,0,0.27956989247311825,1.8755760368663594,0.0795698924731183
E-c,Emollama-chat-7b,mondrian,0.9,0,0.15514592933947774,1.2811059907834101,0.05514592933947776
E-c,Emollama-chat-7b,mondrian,0.1,1,0.9400921658986175,8.316436251920123,0.04009216589861753
E-c,Emollama-chat-7b,mondrian,0.2,1,0.858678955453149,6.296466973886329,0.05867895545314894
E-c,Emollama-chat-7b,mondrian,0.3,1,0.7910906298003072,5.393241167434716,0.09109062980030724
E-c,Emollama-chat-7b,mondrian,0.4,1,0.7004608294930875,4.351766513056836,0.10046082949308754
E-c,Emollama-chat-7b,mondrian,0.5,1,0.6175115207373272,3.5560675883256527,0.11751152073732718
E-c,Emollama-chat-7b,mondrian,0.6,1,0.5176651305683564,2.8678955453149,0.11766513056835637
E-c,Emollama-chat-7b,mondrian,0.7,1,0.42089093701996927,2.3425499231950844,0.12089093701996922
E-c,Emollama-chat-7b,mondrian,0.8,1,0.29185867895545314,1.8433179723502304,0.09185867895545319
E-c,Emollama-chat-7b,mondrian,0.9,1,0.18125960061443933,1.3179723502304148,0.08125960061443935
E-c,Emollama-chat-7b,mondrian,0.1,2,0.9371165644171779,8.923312883435583,0.03711656441717792
E-c,Emollama-chat-7b,mondrian,0.2,2,0.8788343558282209,6.889570552147239,0.07883435582822085
E-c,Emollama-chat-7b,mondrian,0.3,2,0.8021472392638037,5.54601226993865,0.10214723926380376
E-c,Emollama-chat-7b,mondrian,0.4,2,0.6978527607361963,4.610429447852761,0.09785276073619631
E-c,Emollama-chat-7b,mondrian,0.5,2,0.5812883435582822,3.6165644171779143,0.08128834355828218
E-c,Emollama-chat-7b,mondrian,0.6,2,0.495398773006135,2.9493865030674846,0.09539877300613497
E-c,Emollama-chat-7b,mondrian,0.7,2,0.39263803680981596,2.4355828220858897,0.09263803680981592
E-c,Emollama-chat-7b,mondrian,0.8,2,0.24233128834355827,1.7346625766871167,0.042331288343558315
E-c,Emollama-chat-7b,mondrian,0.9,2,0.11809815950920245,1.26840490797546,0.018098159509202474
E-c,Emollama-chat-7b,mondrian,0.1,3,0.9293394777265745,8.7357910906298,0.029339477726574525
E-c,Emollama-chat-7b,mondrian,0.2,3,0.8310291858678955,6.629800307219662,0.031029185867895492
E-c,Emollama-chat-7b,mondrian,0.3,3,0.7726574500768049,5.580645161290323,0.07265745007680491
E-c,Emollama-chat-7b,mondrian,0.4,3,0.6927803379416283,4.622119815668203,0.09278033794162832
E-c,Emollama-chat-7b,mondrian,0.5,3,0.6067588325652842,3.8202764976958523,0.10675883256528418
E-c,Emollama-chat-7b,mondrian,0.6,3,0.5161290322580645,3.1367127496159752,0.11612903225806448
E-c,Emollama-chat-7b,mondrian,0.7,3,0.3763440860215054,2.410138248847926,0.07634408602150533
E-c,Emollama-chat-7b,mondrian,0.8,3,0.2227342549923195,1.803379416282642,0.02273425499231954
E-c,Emollama-chat-7b,mondrian,0.9,3,0.11367127496159754,1.1874039938556067,0.013671274961597563
E-c,Emollama-chat-7b,mondrian,0.1,4,0.9447852760736196,8.794478527607362,0.044785276073619595
E-c,Emollama-chat-7b,mondrian,0.2,4,0.8665644171779141,6.5,0.06656441717791406
E-c,Emollama-chat-7b,mondrian,0.3,4,0.7898773006134969,5.52760736196319,0.08987730061349697
E-c,Emollama-chat-7b,mondrian,0.4,4,0.7208588957055214,4.717791411042945,0.12085889570552144
E-c,Emollama-chat-7b,mondrian,0.5,4,0.6380368098159509,3.9677914110429446,0.1380368098159509
E-c,Emollama-chat-7b,mondrian,0.6,4,0.5368098159509203,3.3006134969325154,0.13680981595092023
E-c,Emollama-chat-7b,mondrian,0.7,4,0.40644171779141103,2.6579754601226995,0.10644171779141098
E-c,Emollama-chat-7b,mondrian,0.8,4,0.25306748466257667,1.8374233128834356,0.053067484662576714
E-c,Emollama-chat-7b,mondrian,0.9,4,0.1579754601226994,1.294478527607362,0.05797546012269941
E-c,Emollama-chat-7b,mondrian,0.1,5,0.9323076923076923,8.361538461538462,0.03230769230769226
E-c,Emollama-chat-7b,mondrian,0.2,5,0.8553846153846154,6.644615384615385,0.055384615384615365
E-c,Emollama-chat-7b,mondrian,0.3,5,0.7615384615384615,5.26,0.06153846153846154
E-c,Emollama-chat-7b,mondrian,0.4,5,0.6753846153846154,4.489230769230769,0.07538461538461538
E-c,Emollama-chat-7b,mondrian,0.5,5,0.5892307692307692,3.6984615384615385,0.08923076923076922
E-c,Emollama-chat-7b,mondrian,0.6,5,0.46923076923076923,3.04,0.0692307692307692
E-c,Emollama-chat-7b,mondrian,0.7,5,0.3646153846153846,2.312307692307692,0.06461538461538457
E-c,Emollama-chat-7b,mondrian,0.8,5,0.25076923076923074,1.823076923076923,0.05076923076923079
E-c,Emollama-chat-7b,mondrian,0.9,5,0.15076923076923077,1.256923076923077,0.05076923076923079
E-c,Emollama-chat-7b,mondrian,0.1,6,0.9598765432098766,8.74074074074074,0.059876543209876565
E-c,Emollama-chat-7b,mondrian,0.2,6,0.8981481481481481,6.882716049382716,0.0981481481481481
E-c,Emollama-chat-7b,mondrian,0.3,6,0.8564814814814815,5.822530864197531,0.15648148148148155
E-c,Emollama-chat-7b,mondrian,0.4,6,0.7453703703703703,4.773148148148148,0.14537037037037037
E-c,Emollama-chat-7b,mondrian,0.5,6,0.6450617283950617,3.9891975308641974,0.1450617283950617
E-c,Emollama-chat-7b,mondrian,0.6,6,0.5478395061728395,3.1558641975308643,0.14783950617283947
E-c,Emollama-chat-7b,mondrian,0.7,6,0.4058641975308642,2.441358024691358,0.10586419753086418
E-c,Emollama-chat-7b,mondrian,0.8,6,0.25771604938271603,1.75,0.05771604938271607
E-c,Emollama-chat-7b,mondrian,0.9,6,0.15895061728395063,1.25,0.05895061728395065
E-c,Emollama-chat-7b,mondrian,0.1,7,0.938366718027735,8.861325115562403,0.03836671802773495
E-c,Emollama-chat-7b,mondrian,0.2,7,0.864406779661017,6.63020030816641,0.06440677966101693
E-c,Emollama-chat-7b,mondrian,0.3,7,0.7919876733436055,5.37904468412943,0.09198767334360558
E-c,Emollama-chat-7b,mondrian,0.4,7,0.7072419106317411,4.411402157164869,0.10724191063174116
E-c,Emollama-chat-7b,mondrian,0.5,7,0.6240369799691834,3.6271186440677967,0.12403697996918339
E-c,Emollama-chat-7b,mondrian,0.6,7,0.5254237288135594,2.9938366718027734,0.12542372881355934
E-c,Emollama-chat-7b,mondrian,0.7,7,0.38212634822804314,2.3759630200308166,0.0821263482280431
E-c,Emollama-chat-7b,mondrian,0.8,7,0.26810477657935283,1.8613251155624038,0.06810477657935288
E-c,Emollama-chat-7b,mondrian,0.9,7,0.16024653312788906,1.3035439137134053,0.06024653312788908
E-c,Emollama-chat-7b,mondrian,0.1,8,0.9445300462249615,8.89060092449923,0.044530046224961484
E-c,Emollama-chat-7b,mondrian,0.2,8,0.8582434514637904,6.479198767334361,0.0582434514637904
